#,ID Code,Type,Label,Level,Description,Count Up,Coordinates - Row,Coordinates - Column,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
143,I17009,Metric,Stock Price Volatility,Sector,Insurance,No,141,61,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,,,,,
144,I17010,Metric,Stock Price Volatility,Sector,Life Sciences,No,141,61,,,,,,,,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,
145,I17011,Metric,Stock Price Volatility,Sector,Media & Entertainment,No,141,61,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,,,,,
146,I17012,Metric,Stock Price Volatility,Sector,Process & Industrial Products,No,141,61,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,,,,,
147,I17013,Metric,Stock Price Volatility,Sector,Professional Service Firms,No,141,61,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,,,,,
148,I17014,Metric,Stock Price Volatility,Sector,Retail,No,141,61,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,,,,,
149,I17015,Metric,Stock Price Volatility,Sector,Technology,No,141,61,,,,,,,,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,,,,,
150,I17016,Metric,Stock Price Volatility,Sector,Telecommunications,No,141,61,,,,,,,,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,,,,,
151,I18000,Metric,Asset Profitability,Economy,Economy,Yes,158,61,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,,,,,
152,I18001,Metric,Asset Profitability,Sector,Aerospace & Defense,No,158,61,0.06,0.06,0.04,0.04,0.03,0.02,0.02,0.03,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.06,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.04,0.04,0.04,0.03,0.04,0.03,0.05,0.04,0.04,0.03,0.03,0.03,0.05,0.05,0.06,0.07,0.07,0.05,0.06,0.06,0.05,0.05,0.05,0.04,,,,,
153,I18002,Metric,Asset Profitability,Sector,Automotive,No,158,61,0.1,0.09,0.06,0.07,0.07,0.04,0.06,0.07,0.07,0.04,0.04,0.07,0.07,0.06,0.05,-0.01,0.01,0.01,0.04,0.06,0.05,0.04,0.05,0.03,0.03,0.01,0,0,0.01,0.02,0.02,0.03,0.03,0.04,0.02,0.02,0,0.01,0.01,0.02,0.01,0,0.01,-0.03,-0.01,0.03,0.05,0.04,0.04,0.03,0.03,,,,,
154,I18003,Metric,Asset Profitability,Sector,Aviation & Transport Services,No,158,61,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.01,0.02,0.04,0.03,0.01,0.02,0.03,0.02,0,-0.01,-0.01,0.01,0.02,0.03,0.04,0.04,0.04,0.03,0.03,-0.01,0,0.01,0.01,-0.02,0.1,0.04,-0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.05,,,,,
155,I18004,Metric,Asset Profitability,Sector,Banking & Financial Institutions,No,158,61,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0.01,,,,,
156,I18005,Metric,Asset Profitability,Sector,Consumer Products,No,158,61,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.07,0.06,0.07,0.06,0.07,0.07,0.06,0.05,0.06,0.06,0.06,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.05,0.07,0.06,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.07,0.07,,,,,
157,I18006,Metric,Asset Profitability,Sector,Energy,No,158,61,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.06,0.05,0.05,0.05,0.04,0.06,0.06,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.05,0.04,0.02,0.04,0.05,0.04,0.03,0.04,0.06,0.07,0.07,0.07,0.05,0.03,0.05,0.05,0.04,0.04,0.03,-0.01,,,,,
158,I18007,Metric,Asset Profitability,Sector,Health Care Services,No,158,61,0.08,0.08,0.05,0.03,0.03,0.03,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0,-0.01,0.01,0.02,0.03,0.03,0.03,0.04,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.03,,,,,
159,I18008,Metric,Asset Profitability,Sector,Insurance,No,158,61,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,-0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,,,,,
160,I18009,Metric,Asset Profitability,Sector,Life Sciences,No,158,61,0.11,0.11,0.1,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.07,0.07,0.09,0.09,0.09,0.09,0.09,0.07,0.07,0.08,0.08,0.07,0.08,0.07,0.08,0.07,0.07,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.05,,,,,
161,I18010,Metric,Asset Profitability,Sector,Media & Entertainment,No,158,61,0.07,0.07,0.06,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.07,0.07,0.08,0.07,0.06,0.06,0.05,0.06,0.05,0.05,0.04,0.04,0.03,0.02,0.01,0.01,0.03,0.03,0.02,0.01,0.01,0.03,0.01,0.01,-0.03,-0.06,0.01,0,0.02,0.03,0.02,-0.04,0.03,0.04,0.03,0.04,0.05,0.04,0.02,,,,,
162,I18011,Metric,Asset Profitability,Sector,Process & Industrial Products,No,158,61,0.07,0.07,0.06,0.05,0.05,0.04,0.04,0.05,0.06,0.06,0.05,0.05,0.05,0.06,0.07,0.06,0.05,0.02,0.02,0.04,0.02,0.02,0.05,0.06,0.05,0.03,0.02,0.02,0.02,0.03,0.05,0.04,0.03,0.03,0.03,0.03,0.01,0.01,0.02,0.05,0.05,0.07,0.07,0.04,0.02,0.05,0.05,0.04,0.04,0.04,0.03,,,,,
163,I18012,Metric,Asset Profitability,Sector,Professional Service Firms,No,158,61,0.05,0.01,0.03,0.05,0.04,0,0.03,0.04,0.04,0,0.02,0.02,0.03,0.03,0.05,0.05,0.05,0.02,0.01,-0.01,-0.09,-0.07,-0.01,-0.06,-0.15,-0.07,-0.05,-0.02,-0.02,-0.03,0.01,0.02,0.02,0,0.07,0.05,0.02,-0.01,0.04,0.02,0.03,0.03,0.04,0.03,0.07,0.06,0.06,0.08,0.1,0.08,0.09,,,,,
164,I18013,Metric,Asset Profitability,Sector,Retail,No,158,61,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.03,0.05,0.05,0.06,0.06,0.05,0.04,0.04,0.04,0.05,0.05,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.06,0.06,0.06,0.07,0.06,0.03,0.05,0.06,0.06,0.06,0.06,0.06,0.05,,,,,
165,I18014,Metric,Asset Profitability,Sector,Technology,No,158,61,0.1,0.1,0.09,0.09,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.05,0.04,0.05,0.05,0.03,0.03,0.01,-0.01,0,0.03,0.04,0.04,0.05,0.02,0.04,0,-0.12,-0.04,0.03,0.05,0.06,0.06,0.06,0.03,0.06,0.09,0.09,0.08,0.07,0.07,0.06,,,,,
166,I18015,Metric,Asset Profitability,Sector,Telecommunications,No,158,61,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.01,-0.07,-0.06,0.04,0.03,0.04,0.04,0.05,0.04,0.02,0.05,0.03,0.02,0.05,0.04,0.05,,,,,
167,I18016,Metric,Asset Profitability,Sub-Sector,Automotive - Suppliers,No,158,61,0.06,0.06,0.05,0.05,0.05,0.03,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.03,0.04,0.03,0.04,0.02,0.04,0.05,0.03,0.02,0.03,0.02,0.03,0.02,-0.01,0.01,0.02,0.06,0.05,0.04,0.04,0.04,0.04,0.03,-0.01,0.01,0,-0.02,0,-0.04,0.01,-0.02,-0.02,0.04,0.05,0.05,0.06,0.08,0.06,,,,,
168,I18017,Metric,Asset Profitability,Sub-Sector,Automotive - PC OEMs,No,158,61,0.12,0.1,0.07,0.09,0.08,0.04,0.07,0.09,0.09,0.03,0.03,0.08,0.09,0.07,0.05,-0.05,-0.02,-0.01,0.06,0.09,0.07,0.06,0.06,0.04,0.03,0.01,0,0,0.01,0.02,0.02,0.03,0.03,0.04,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0,0,-0.04,0.01,0.04,0.04,0.04,0.03,0.03,0.03,,,,,
169,I18018,Metric,Asset Profitability,Sub-Sector,Automotive - CV OEMs,No,158,61,0.09,0.09,0.06,0.05,0.06,0.05,0.05,0.07,0.08,0.06,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.01,0,0,0.01,0,0,0.03,0.03,0.02,-0.01,0,0.02,0.03,0.04,0.05,0.05,0.04,0.02,0.02,0,0.01,0.02,0.05,0.05,0.05,0.06,0.05,-0.01,0.03,0.06,0.05,0.05,0.04,0.03,,,,,
170,I18019,Metric,Asset Profitability,Sub-Sector,Banking & Financial Services - Banking,No,158,61,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,,,,,
171,I18020,Metric,Asset Profitability,Sub-Sector,Banking & Financial Services - Securities,No,158,61,0.01,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0,0,0.01,0.01,0.01,,,,,
172,I18021,Metric,Asset Profitability,Sub-Sector,"Consumer Products - Food, Beverages and Food Processing",No,158,61,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.07,0.06,0.07,0.05,0.06,0.07,0.06,0.07,0.08,0.09,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.07,0.07,,,,,
173,I18022,Metric,Asset Profitability,Sub-Sector,"Consumer Products - Apparel, Textile, Footwear, Accessories and Cosmetics",No,158,61,0.07,0.07,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0.03,0.03,0.04,0.04,0.04,0.05,0.03,0.06,0.06,0.04,0.06,0.05,0.04,0.03,0.04,0.03,0.05,0.08,0.09,0.07,0.07,0.08,0.04,0.06,0.09,0.09,0.08,0.08,0.09,0.07,,,,,
174,I18023,Metric,Asset Profitability,Sub-Sector,Consumer Products - Personal and Household Goods,No,158,61,0.09,0.09,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.05,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.06,0.05,0.04,0.05,0.04,0.04,0.04,0.05,0.02,0.06,0.06,0.06,0.06,0.08,0.08,0.06,0.05,0.08,0.07,0.07,0.07,0.05,0.07,0.06,0.07,0.07,0.07,0.06,0.08,0.07,0.08,,,,,
175,I18024,Metric,Asset Profitability,Sub-Sector,Health Care Services - Plans,No,158,61,0.15,-0.12,-0.1,0.02,0.04,0.04,0,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.04,0.06,0.05,0.05,0.05,0.05,0.05,0.04,,,,,
176,I18025,Metric,Asset Profitability,Sub-Sector,Health Care Services - Providers,No,158,61,0.08,0.09,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.01,0,0.02,0,0.02,0.02,0.02,0.04,0.03,0.02,0.02,0.01,-0.01,-0.06,0.01,0.03,0.05,0.03,0.03,0.04,0.02,0.03,0.04,0.04,0.05,0.04,0.04,0.03,0.03,0.02,,,,,
177,I18026,Metric,Asset Profitability,Sub-Sector,Insurance - Life Insurance,No,158,61,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.01,0,0,0,0,0,0.01,0.01,,,,,
178,I18027,Metric,Asset Profitability,Sub-Sector,Insurance - P&C Insurance,No,158,61,0.06,0.05,0.05,0.06,0.02,0.01,0.03,0.03,0.02,0.01,0.01,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.01,0,0,0.01,0.01,0.01,0.02,0.01,-0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,,,,,
179,I18028,Metric,Asset Profitability,Sub-Sector,Insurance - Brokers,No,158,61,0.05,0.07,0.04,0.05,0.04,0.04,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.04,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.05,0.05,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.05,0.05,0.05,,,,,
180,I18029,Metric,Asset Profitability,Sub-Sector,Media & Entertainment - Publications & Print,No,158,61,0.08,0.09,0.08,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.07,0.07,0.08,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.07,0.06,0.05,0.04,0.04,0.04,0.06,0.04,0.03,0.04,0.05,0.05,0.05,0,0.03,0.03,0.05,0.05,0.04,-0.01,-0.06,0.09,0.03,0.01,0.03,0.05,0.04,0.02,,,,,
181,I18030,Metric,Asset Profitability,Sub-Sector,Media & Entertainment - Recorded Music,No,158,61,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.07,0.04,0.06,0.06,-0.01,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.05,0.07,0.02,0.02,0.03,0.04,-0.01,0,0,0.05,-0.19,-0.03,-0.02,0.02,-0.05,-0.01,-0.02,-0.03,-0.19,-0.02,-0.03,-0.05,-0.02,,,,,
182,I18031,Metric,Asset Profitability,Sub-Sector,Media & Entertainment - Cable & Broadcasting,No,158,61,0.07,0.07,0.06,0.06,0.05,0.04,0.05,0.05,0.04,0.04,0.04,0.06,0.07,0.07,0.07,0.07,0.06,0.05,0.05,0.05,0.04,0.03,0.02,0.02,0.02,0.01,-0.01,0,0.02,0.02,0.01,0,0,0.02,0.01,0,-0.04,-0.09,0,-0.02,0,0.02,0.02,-0.06,0.03,0.03,0.04,0.05,0.07,0.04,0.02,,,,,
183,I18032,Metric,Asset Profitability,Sub-Sector,Media & Entertainment - Advertising,No,158,61,0.1,0.1,0.08,0.06,0.06,0.05,0.05,0.05,0.05,0.03,0.03,0.05,0.06,0.06,0.06,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.01,0.02,0,-0.06,0.03,0.02,0.03,0.03,0.08,0.03,0.03,0.02,0,0.01,0,0.01,0.02,0.02,0.03,-0.03,-0.05,0.08,0.03,0.03,0.03,0.03,0.04,,,,,
184,I18033,Metric,Asset Profitability,Sub-Sector,Media & Entertainment - Electronic Information,No,158,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.02,0.02,0.03,0.03,0.03,0.02,,,,,
185,I18034,Metric,Asset Profitability,Sub-Sector,Media & Entertainment - Film & Entertainment,No,158,61,0.06,0.06,0.05,0.04,0.02,0,0.02,0.03,0.03,0.05,0.05,0.06,0.05,0.06,0.08,0.05,0.04,0.04,0.05,0.04,0.03,0.04,0.03,0.03,0.01,0,-0.02,0,0.01,0.02,0.01,0,0.01,0.01,-0.02,0,-0.01,-0.14,0.01,0.03,0.04,0.04,0.04,0.07,0.05,0.02,-0.01,0.02,0,0.01,0.02,,,,,
186,I18035,Metric,Asset Profitability,Sub-Sector,Media & Entertainment - Films/Recreation,No,158,61,-0.04,0.17,0,0.03,0.03,-0.04,-0.01,-0.04,0.04,0.02,0.03,0.07,0.06,0.06,0.03,0.03,0.04,0.01,0.02,0.05,0.04,0.01,0.02,0.02,-0.04,-0.06,-0.02,-0.02,0.01,-0.04,0,0.01,-0.01,-0.02,-0.04,-0.13,-0.02,0.01,0.05,0.02,0,0.01,0.03,-0.01,0.03,0.02,0.02,0.04,0.05,0.03,0.04,,,,,
187,I18036,Metric,Asset Profitability,Sub-Sector,Retail - Retail,No,158,61,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.03,0.05,0.05,0.06,0.06,0.05,0.04,0.04,0.04,0.05,0.05,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.06,0.06,0.06,0.07,0.06,0.03,0.05,0.06,0.11,0.12,0.11,0.11,0.1,,,,,
188,I18037,Metric,Asset Profitability,Sub-Sector,Technology - Technology,No,158,61,0.1,0.1,0.09,0.09,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.05,0.04,0.05,0.05,0.03,0.03,0.01,-0.01,0,0.03,0.04,0.04,0.05,0.02,0.04,0,-0.12,-0.04,0.03,0.05,0.06,0.06,0.06,0.03,0.06,0.09,0.18,0.15,0.15,0.15,0.12,,,,,
189,I18038,Metric,Asset Profitability,Sub-Sector,Telecommunications - Equipment Providers,No,158,61,0.07,0.06,0.05,0.05,0.04,0.05,0.05,0.06,0.06,0.05,0.03,0.04,0.06,0.07,0.07,0.06,0.06,0.05,0.03,0.02,-0.01,-0.01,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.05,0,0.04,0.04,0.04,0.03,0,-0.52,-0.13,0,0.05,0.07,0.06,0.04,-0.04,0.02,0.03,0.03,-0.05,0.08,0.11,0.14,,,,,
190,I18039,Metric,Asset Profitability,Sub-Sector,Telecommunications - Wireless,No,158,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.06,0.05,0.04,0.05,0.04,0.03,,,,,
191,I18040,Metric,Asset Profitability,Sub-Sector,Telecommunications - Wireline,No,158,61,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.03,-0.02,-0.05,0.06,0.03,0.05,0.04,0.05,0.04,0.03,0.04,0.02,0.02,0.03,0.03,0.03,,,,,
192,I19000,Metric,ROA Performance Gap,Economy,Economy,No,158,61,`,0.11,0.11,0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.16,0.16,0.17,0.21,0.26,0.21,0.2,0.21,0.24,0.24,0.15,0.14,0.15,0.15,0.24,0.28,0.38,0.37,0.5,0.89,0.39,0.32,0.27,0.32,0.2,0.32,0.26,0.09,0.09,0.2,0.21,0.32,0.32,0.43,,,,,
193,I19001,Metric,ROA Performance Gap,Sector,Aerospace & Defense,No,158,61,0.13,0.1,0.1,0.06,0.08,0.11,0.1,0.09,0.06,0.08,0.12,0.1,0.11,0.1,0.08,0.09,0.1,0.09,0.14,0.1,0.16,0.1,0.2,0.17,0.17,0.17,0.18,0.12,0.11,0.08,0.12,0.13,0.14,0.1,0.09,0.11,0.08,0.51,0.26,0.12,0.21,0.11,0.12,0.12,0.04,0.04,0.17,0.1,0.11,0.13,0.29,,,,,
194,I19002,Metric,ROA Performance Gap,Sector,Automotive,No,158,61,0.13,0.11,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.1,0.11,0.14,0.16,0.15,0.15,0.26,0.18,0.16,0.16,0.14,0.11,0.1,0.17,0.12,0.13,0.13,0.13,0.13,0.14,0.09,0.1,0.1,0.2,0.1,0.17,0.11,0.14,0.16,0.11,0.16,0.34,0.59,0.05,0.07,0.16,0.4,0.54,0.21,0.15,,,,,
195,I19003,Metric,ROA Performance Gap,Sector,Aviation & Transport Services,No,158,61,0.09,0.09,0.1,0.08,0.08,0.1,0.1,0.09,0.1,0.11,0.14,0.1,0.09,0.07,0.08,0.13,0.14,0.19,0.14,0.17,0.13,0.15,0.16,0.14,0.21,0.23,0.12,0.14,0.07,0.11,0.12,0.12,0.11,0.11,0.14,0.18,0.16,0.17,0.18,0.2,0.35,0.5,0.12,0.26,0.07,0.07,0.16,0.16,0.17,0.16,0.31,,,,,
196,I19004,Metric,ROA Performance Gap,Sector,Banking & Financial Institutions,No,158,61,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.09,0.12,0.09,0.05,0.05,0.06,0.07,0.07,0.08,0.07,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.12,0.08,0.03,0.03,0.05,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.01,0.01,0.02,0.01,0.01,0.01,0.01,,,,,
197,I19005,Metric,ROA Performance Gap,Sector,Consumer Products,No,158,61,0.1,0.1,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.15,0.14,0.13,0.14,0.13,0.16,0.12,0.15,0.15,0.13,0.12,0.14,0.15,0.19,0.2,0.16,0.21,0.17,0.2,0.2,0.15,0.21,0.25,0.33,0.17,0.24,0.22,0.35,0.24,0.3,0.23,0.19,0.18,0.2,0.24,0.09,0.08,0.19,0.18,0.3,0.22,0.23,,,,,
198,I19006,Metric,ROA Performance Gap,Sector,Energy,No,158,61,0.05,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.06,0.07,0.06,0.05,0.06,0.07,0.09,0.09,0.1,0.12,0.18,0.22,0.21,0.34,0.17,0.11,0.11,0.1,0.13,0.07,0.09,0.08,0.1,0.08,0.09,0.18,0.08,0.14,0.12,0.16,0.12,0.11,0.13,0.12,0.12,0.22,0.06,0.06,0.12,0.15,0.14,0.21,0.49,,,,,
199,I19007,Metric,ROA Performance Gap,Sector,Health Care Services,No,158,61,0.04,0.2,0.07,0.04,0.04,0.07,0.07,0.09,0.08,0.07,0.08,0.08,0.08,0.06,0.11,0.14,0.16,0.15,0.17,0.28,0.22,0.34,0.36,0.31,0.33,0.29,0.23,0.27,0.14,0.4,0.38,0.37,0.32,0.41,0.71,0.52,0.48,0.13,0.21,0.22,0.17,0.19,0.17,0.11,0.05,0.05,0.37,0.2,0.53,0.34,0.5,,,,,
